campaign,kind,tag,m_parent,dm,comparison_status,limit_status,historical_only,reference_fb,limit_fb,residual,reported_raw_mu,reported_model_mu,sample_status,bracket_width_over_reported,linear_interpolation_match,first_interval,sr_s_imt2h_events,n_detector_events,detector_exposure_complete,signal_stat_nuisance_present
pdf_rescan,expected,m225_dm30,225.0,30.0,matched,legacy_reported,True,134.47,110.98247458194723,-0.1746674010415168,3.1894235223334517,2.858807888389107,sampled_bracket,0.2507976737485073,True,False,124.0,20000,True,False
pdf_rescan,expected,m225_dm40,225.0,40.0,matched,legacy_reported,True,247.29000000000002,215.25160664246687,-0.12955798195451962,6.185918452725006,5.544686162170061,sampled_bracket,0.25863580521259794,True,False,62.0,20000,True,False
pdf_rescan,expected,m250_dm2,250.0,2.0,quality_flag,unverified,False,,,,128.0,114.44697334082885,all_above,,,False,0.0,233,False,False
pdf_rescan,expected,m250_dm5,250.0,5.0,matched,legacy_reported,True,32.089,12.085902900036638,-0.6233630558747035,0.5230969590971616,0.46770987290985544,sampled_bracket,0.068604358415857,True,False,3.0,221,False,False
pdf_rescan,expected,m250_dm10,250.0,10.0,matched,legacy_reported,True,27.233,13.725851175676384,-0.4959846078039003,0.5940765096660466,0.531173894251271,sampled_bracket,0.10909919459412323,True,False,3.0,206,False,False
pdf_rescan,expected,m250_dm20,250.0,20.0,quality_flag,unverified,False,,,,128.0,114.44697334082885,all_above,,,False,0.0,230,False,False
pdf_rescan,expected,m300_dm2,300.0,2.0,matched,legacy_reported,True,78.499,79.70535224813169,0.015367740329579993,7.149296536892427,6.372175237165044,sampled_bracket,0.2237143181495739,True,False,50.0,20000,True,False
pdf_rescan,expected,m300_dm5,300.0,5.0,matched,legacy_reported,True,28.293,25.658835248806128,-0.09310305556829856,2.301509457155469,2.051337707886142,sampled_bracket,0.174103129906423,True,False,244.0,20000,True,False
pdf_rescan,expected,m300_dm10,300.0,10.0,matched,legacy_reported,True,26.811,22.488771740551652,-0.16121100516386366,2.0171656405603415,1.7979017764488874,sampled_bracket,0.19824846901958573,True,False,384.0,20000,True,False
fresh_cteq6l1,observed,m50_dm2,50.0,2.0,matched,legacy_reported,True,1083.3999999999999,1152.742132142971,0.06400418325915758,0.11173652653622533,0.10736854485638066,sampled_bracket,0.21568596006236768,True,False,13.0,20000,True,False
fresh_cteq6l1,observed,m50_dm5,50.0,5.0,matched,legacy_reported,True,526.9200000000001,454.0330058653876,-0.1383264900451917,0.04400990437808331,0.042289478103754295,sampled_bracket,0.47526777886308946,True,False,43.0,20000,True,False
fresh_cteq6l1,observed,m60_dm2,60.0,2.0,matched,legacy_reported,True,707.51,664.9665535579313,-0.060131229865399316,0.1500793352651067,0.12952587734981455,sampled_bracket,0.3449954999146035,True,False,25.0,20000,True,False
fresh_cteq6l1,observed,m60_dm5,60.0,5.0,matched,legacy_reported,True,286.21000000000004,357.7794524939846,0.2500592309632248,0.08074887693901606,0.0696902682308854,sampled_bracket,0.24730058398691107,True,False,52.0,20000,True,False
fresh_cteq6l1,observed,m70_dm2,70.0,2.0,matched,legacy_reported,True,568.9300000000001,489.21649299538194,-0.14011127380278432,0.19931727073062835,0.17781245656470096,sampled_bracket,0.12052796335862916,True,False,27.0,20000,True,False
fresh_cteq6l1,observed,m70_dm5,70.0,5.0,matched,legacy_reported,True,183.73999999999998,184.99143940862206,0.006810925267345613,0.07536947208320104,0.06723768056813577,sampled_bracket,0.26495136387928603,True,False,66.0,20000,True,False
fresh_cteq6l1,observed,m90_dm20,90.0,20.0,matched,legacy_reported,True,358.95,265.29487147730964,-0.26091413434375355,0.26825961567448564,0.2504301179303967,sampled_bracket,0.18899602115855166,True,False,68.0,20000,True,False
fresh_cteq6l1,observed,m90_dm40,90.0,40.0,matched,legacy_reported,True,2499.2999999999997,566.5971798920391,-0.7732976513855723,0.5729290614390402,0.5348501378456896,sampled_bracket,0.11312616708438643,True,False,33.0,20000,True,False
fresh_cteq6l1,observed,m100_dm2,100.0,2.0,matched,legacy_reported,True,238.13,269.98954162246986,0.13379054139532975,0.3963466624396217,0.36911933869067715,sampled_bracket,0.17843728485426605,True,False,36.0,20000,True,False
fresh_cteq6l1,observed,m100_dm5,100.0,5.0,matched,legacy_reported,True,90.003,77.39670698937853,-0.14006525349845533,0.11361894358838573,0.1058138071907371,sampled_bracket,0.21211251608982143,True,False,124.0,20000,True,False
fresh_cteq6l1,observed,m100_dm10,100.0,10.0,matched,legacy_reported,True,96.834,84.24817144468884,-0.12997323827696028,0.12367694455156057,0.11518086642425054,sampled_bracket,0.19486251125772888,True,False,134.0,20000,True,False
fresh_cteq6l1,observed,m100_dm20,100.0,20.0,matched,legacy_reported,True,320.95,342.4277441377379,0.06691928380662993,0.5026864844472401,0.46815406887946975,sampled_bracket,0.07039523114900988,True,False,60.0,20000,True,False
fresh_cteq6l1,observed,m100_dm30,100.0,30.0,matched,legacy_reported,True,920.14,354.57625544455817,-0.6146496669587691,0.5205205897282554,0.484763047259529,sampled_bracket,0.06894392263499452,True,False,46.0,20000,True,False
fresh_cteq6l1,observed,m100_dm40,100.0,40.0,matched,legacy_reported,True,1134.2,525.8212514660308,-0.536394594016901,0.7719095221466226,0.7188826331726783,sampled_bracket,0.1824644476749951,True,False,25.0,20000,True,False
fresh_cteq6l1,observed,m125_dm2,125.0,2.0,matched,legacy_reported,True,168.15,119.54464083112137,-0.28905952523864786,0.389055765064934,0.3581212053773223,sampled_bracket,0.181781196058032,True,False,55.0,20000,True,False
fresh_cteq6l1,observed,m125_dm5,125.0,5.0,matched,legacy_reported,True,76.247,61.78483875647226,-0.18967515106860255,0.201077585282728,0.1850895261860296,sampled_bracket,0.24468167315029954,True,False,157.0,20000,True,False
fresh_cteq6l1,observed,m125_dm10,125.0,10.0,matched,legacy_reported,True,66.653,63.2646783262258,-0.05083524633211123,0.2058936950805496,0.18952269798528962,sampled_bracket,0.2389582642671598,True,False,201.0,20000,True,False
fresh_cteq6l1,observed,m125_dm20,125.0,20.0,matched,legacy_reported,True,204.88,166.63341374521383,-0.18667798835799576,0.5423052829412037,0.49918556425189997,sampled_bracket,0.11951435984605843,True,False,99.0,20000,True,False
fresh_cteq6l1,observed,m125_dm30,125.0,30.0,matched,legacy_reported,True,498.28,290.5917059066064,-0.4168104160178887,0.9457251925055495,0.8705287938330915,sampled_bracket,0.19852236689006525,True,False,74.0,20000,True,False
fresh_cteq6l1,observed,m125_dm40,125.0,40.0,matched,legacy_reported,True,552.63,450.5679624451447,-0.1846842146732086,1.4663648836461176,1.3497714384637856,sampled_bracket,0.2727152051034177,True,False,37.0,20000,True,False
fresh_cteq6l1,observed,m150_dm2,150.0,2.0,matched,legacy_reported,True,121.06,105.06511462953752,-0.13212361944872364,0.6605175235494234,0.6030168396482231,sampled_bracket,0.21323589396491469,True,False,42.0,20000,True,False
fresh_cteq6l1,observed,m150_dm5,150.0,5.0,matched,legacy_reported,True,51.446,54.222207050923565,0.05396351613193584,0.3408811578319197,0.3112060939531614,sampled_bracket,0.20747119833959327,True,False,149.0,20000,True,False
fresh_cteq6l1,observed,m150_dm10,150.0,10.0,matched,legacy_reported,True,46.633,40.92475524169513,-0.12240783904756014,0.25728347681744435,0.23488592437404623,sampled_bracket,0.19705890415953234,True,False,260.0,20000,True,False
fresh_cteq6l1,observed,m150_dm20,150.0,20.0,matched,legacy_reported,True,128.33,91.7930389756621,-0.28471098748802237,0.577079375938115,0.5268423154534713,sampled_bracket,0.11231257160506118,True,False,142.0,20000,True,False
fresh_cteq6l1,observed,m150_dm25p7,150.0,25.700000000000003,matched,legacy_reported,True,200.2,205.75493833357737,0.027746944723163747,1.293528711269794,1.180921879668776,sampled_bracket,0.15453851024595186,True,False,124.0,20000,True,False
fresh_cteq6l1,observed,m150_dm30,150.0,30.0,matched,legacy_reported,True,334.09,221.33364558587013,-0.3375029315876855,1.3914680622205706,1.2703352196361544,sampled_bracket,0.2873943073920222,True,False,78.0,20000,True,False
fresh_cteq6l1,observed,m150_dm40,150.0,40.0,matched,legacy_reported,True,545.11,386.16709865320234,-0.29157950018674705,2.427733854172847,2.2163899428184797,sampled_bracket,0.16472151562768814,True,False,56.0,20000,True,False
fresh_cteq6l1,observed,m175_dm2,175.0,2.0,matched,legacy_reported,True,82.24199999999999,71.36767313390234,-0.13222352163247064,0.7905255275911991,0.7172547422757714,sampled_bracket,0.05406747189434699,True,False,63.0,20000,True,False
fresh_cteq6l1,observed,m175_dm5,175.0,5.0,matched,legacy_reported,True,49.546,44.80044857931876,-0.09578071732695348,0.49624566269716947,0.45025055166515826,sampled_bracket,0.13042878400216004,True,False,249.0,20000,True,False
fresh_cteq6l1,observed,m175_dm10,175.0,10.0,matched,legacy_reported,True,33.589,31.217956582696583,-0.07058987815366391,0.34579509901566485,0.3137446748626246,sampled_bracket,0.20452291691841643,True,False,280.0,20000,True,False
fresh_cteq6l1,observed,m175_dm20,175.0,20.0,matched,legacy_reported,True,85.084,96.74776371879909,0.13708527712377294,1.0716557455022402,0.9723280763503029,sampled_bracket,0.18728029112179134,True,False,150.0,20000,True,False
fresh_cteq6l1,observed,m175_dm30,175.0,30.0,matched,legacy_reported,True,302.47,160.5932886664949,-0.4690604401544124,1.778859933018877,1.6139842146399968,sampled_bracket,0.22452582836141805,True,False,102.0,20000,True,False
fresh_cteq6l1,observed,m175_dm40,175.0,40.0,matched,legacy_reported,True,268.23,241.83288780529915,-0.09841222903739655,2.6787348224524354,2.4304531449575495,sampled_bracket,0.2986111179409971,True,False,69.0,20000,True,False
fresh_cteq6l1,observed,m200_dm2,200.0,2.0,matched,legacy_reported,True,79.242,65.09949574754962,-0.17847232846786276,1.19155769754661,1.0737403467240594,sampled_bracket,0.1684349825553866,True,False,55.0,20000,True,False
fresh_cteq6l1,observed,m200_dm5,200.0,5.0,matched,legacy_reported,True,38.733,40.20582312969711,0.038025020775491525,0.73591288974295,0.6631482160018443,sampled_bracket,0.19138956060784526,True,False,232.0,20000,True,False
fresh_cteq6l1,observed,m200_dm10,200.0,10.0,matched,legacy_reported,True,37.495,27.767647448341958,-0.25943065879872096,0.5082490068454599,0.45799499760359347,sampled_bracket,0.07060856152161339,True,False,349.0,20000,True,False
fresh_cteq6l1,observed,m200_dm20,200.0,20.0,matched,legacy_reported,True,78.76700000000001,75.0762390370872,-0.046856690783104615,1.3741684094512785,1.238295105188348,sampled_bracket,0.2910123659149499,True,False,178.0,20000,True,False
fresh_cteq6l1,observed,m200_dm30,200.0,30.0,matched,legacy_reported,True,147.31,148.65566311275614,0.009134906746019578,2.7209396575482314,2.451901991256112,sampled_bracket,0.2939793235696999,True,False,106.0,20000,True,False
fresh_cteq6l1,observed,m200_dm40,200.0,40.0,matched,legacy_reported,True,150.01,197.72370334133612,0.31807015093217883,3.6190633736615307,3.261222154539999,sampled_bracket,0.22083061761679565,True,False,75.0,20000,True,False
fresh_cteq6l1,observed,m225_dm2,225.0,2.0,matched,legacy_reported,True,53.833,50.985252489712025,-0.05289966210852026,1.4652183977275357,1.3133338624692046,sampled_bracket,0.41004126137905716,True,False,57.0,20000,True,False
fresh_cteq6l1,observed,m225_dm5,225.0,5.0,matched,legacy_reported,True,35.82,32.30271461147865,-0.0981933385963526,0.9283180808966499,0.8320886310702134,sampled_bracket,0.20224490668373218,True,False,251.0,20000,True,False
fresh_cteq6l1,observed,m225_dm10,225.0,10.0,matched,legacy_reported,True,30.735,25.95858740496784,-0.15540629884601131,0.7460000291741617,0.6686696681102073,sampled_bracket,0.13150713677230752,True,False,325.0,20000,True,False
fresh_cteq6l1,observed,m225_dm20,225.0,20.0,matched,legacy_reported,True,77.102,51.963869929813946,-0.3260373280872877,1.4933419865606734,1.3385421601577985,sampled_bracket,0.26778862685098187,True,False,222.0,20000,True,False
fresh_cteq6l1,observed,m225_dm30,225.0,30.0,matched,legacy_reported,True,189.95999999999998,114.73574135029264,-0.39600051931831615,3.297285212763812,2.9554886362728805,sampled_bracket,0.2424418721515257,True,False,130.0,20000,True,False
fresh_cteq6l1,observed,m225_dm40,225.0,40.0,matched,legacy_reported,True,304.34,173.48556466680066,-0.4299613436722065,4.98564248831049,4.46883080107283,sampled_bracket,0.3209014693193868,True,False,77.0,20000,True,False
fresh_cteq6l1,observed,m250_dm2,250.0,2.0,matched,legacy_reported,True,39.794000000000004,48.52282332558001,0.21935023685932564,2.1001444028102183,1.8777747693774371,sampled_bracket,0.1907964040300372,True,False,57.0,20000,True,False
fresh_cteq6l1,observed,m250_dm5,250.0,5.0,matched,legacy_reported,True,35.652,32.866704370296844,-0.07812452680643878,1.4225228560785104,1.2719018389557577,sampled_bracket,0.2811202634047022,True,False,245.0,20000,True,False
fresh_cteq6l1,observed,m250_dm10,250.0,10.0,matched,legacy_reported,True,22.349999999999998,22.90843914298268,0.02498609140862107,0.9915134146345244,0.8865289791543093,sampled_bracket,0.13055742342285045,True,False,365.0,20000,True,False
fresh_cteq6l1,observed,m250_dm20,250.0,20.0,matched,legacy_reported,True,61.205000000000005,45.3552836063372,-0.258961137058456,1.9630482827553095,1.7551948006504434,sampled_bracket,0.2033571988558978,True,False,223.0,20000,True,False
fresh_cteq6l1,observed,m300_dm2,300.0,2.0,matched,legacy_reported,True,53.641,37.7109140062856,-0.29697593247169884,3.3825395573043884,3.0148609299615288,sampled_bracket,0.2362721814366298,True,False,62.0,20000,True,False
fresh_cteq6l1,observed,m300_dm5,300.0,5.0,matched,legacy_reported,True,32.372,21.205523338374785,-0.34494243981296224,1.9020626631706283,1.6953103762374329,sampled_bracket,0.2098774176737989,True,False,261.0,20000,True,False
fresh_cteq6l1,observed,m300_dm10,300.0,10.0,matched,legacy_reported,True,22.643,22.498741221829007,-0.006371009944397543,2.018059868814285,1.7986988029964293,sampled_bracket,0.19855704292629914,True,False,380.0,20000,True,False
fresh_cteq6l1,expected,m50_dm2,50.0,2.0,matched,legacy_reported,True,1078.7,1296.5194107067853,0.20192770066448995,0.12567301176877807,0.12076022782897161,sampled_bracket,0.41199534066947663,True,False,13.0,20000,True,False
fresh_cteq6l1,expected,m50_dm5,50.0,5.0,matched,legacy_reported,True,707.14,560.3040886659569,-0.20764758228079738,0.05431087398115016,0.052187764288017656,sampled_bracket,0.38512526071681635,True,False,43.0,20000,True,False
fresh_cteq6l1,expected,m60_dm2,60.0,2.0,matched,legacy_reported,True,630.88,752.3775947089514,0.19258431826805644,0.16980753193993856,0.14655228527148795,sampled_bracket,0.30491400884944514,True,False,25.0,20000,True,False
fresh_cteq6l1,expected,m60_dm5,60.0,5.0,matched,legacy_reported,True,357.53000000000003,444.5030474913654,0.2432608382271848,0.10032192075508123,0.0865827715738932,sampled_bracket,0.18371613539666617,True,False,52.0,20000,True,False
fresh_cteq6l1,expected,m70_dm2,70.0,2.0,matched,legacy_reported,True,441.85999999999996,405.5001761176766,-0.0822881090895835,0.16520945132021003,0.14738461087325522,sampled_bracket,0.3134003223355723,True,False,27.0,20000,True,False
fresh_cteq6l1,expected,m70_dm5,70.0,5.0,matched,legacy_reported,True,238.41000000000003,241.5314373619704,0.01309272833341879,0.09840507746554675,0.08778791972440832,sampled_bracket,0.18729476213406804,True,False,66.0,20000,True,False
fresh_cteq6l1,expected,m90_dm20,90.0,20.0,matched,legacy_reported,True,396.76,281.2343587218372,-0.2911726012656588,0.2843772311355559,0.26547649876757207,sampled_bracket,0.1782843155112954,True,False,68.0,20000,True,False
fresh_cteq6l1,expected,m90_dm40,90.0,40.0,matched,legacy_reported,True,1342.7,589.1317552909579,-0.5612335180673584,0.5957154670044366,0.5561220770401316,sampled_bracket,0.10879903632143038,True,False,33.0,20000,True,False
fresh_cteq6l1,expected,m100_dm2,100.0,2.0,matched,legacy_reported,True,203.96,208.48771915010133,0.022199054471961688,0.3060615279696253,0.28503640754138126,sampled_bracket,0.09533043204345243,True,False,36.0,20000,True,False
fresh_cteq6l1,expected,m100_dm5,100.0,5.0,matched,legacy_reported,True,105.47,109.72632723029966,0.04035580952213569,0.16107906742661632,0.15001362312337163,sampled_bracket,0.3214365225961161,True,False,124.0,20000,True,False
fresh_cteq6l1,expected,m100_dm10,100.0,10.0,matched,legacy_reported,True,122.23,111.54031459962783,-0.08745549701687128,0.16374201442530487,0.15249363703108046,sampled_bracket,0.3162089795851152,True,False,134.0,20000,True,False
fresh_cteq6l1,expected,m100_dm20,100.0,20.0,matched,legacy_reported,True,328.34000000000003,323.4828011034497,-0.01479319880779184,0.4748751666583143,0.442253269899162,sampled_bracket,0.1362983851259358,True,False,60.0,20000,True,False
fresh_cteq6l1,expected,m100_dm30,100.0,30.0,matched,legacy_reported,True,663.75,419.75658368266846,-0.3675983673330795,0.6162057981205794,0.5738750903050149,sampled_bracket,0.09583479345141019,True,False,46.0,20000,True,False
fresh_cteq6l1,expected,m100_dm40,100.0,40.0,matched,legacy_reported,True,1117.1,624.1405630867838,-0.4412849672484255,0.9162430055107181,0.8533010223735531,sampled_bracket,0.20491027218168276,True,False,25.0,20000,True,False
fresh_cteq6l1,expected,m125_dm2,125.0,2.0,matched,legacy_reported,True,168.04,120.18160314283351,-0.28480359948325684,0.39112874682118665,0.3600293604335788,sampled_bracket,0.18081775599866362,True,False,55.0,20000,True,False
fresh_cteq6l1,expected,m125_dm5,125.0,5.0,matched,legacy_reported,True,80.829,66.35698320619787,-0.1790448575857938,0.21595754263178474,0.19878634998432995,sampled_bracket,0.22782255901053514,True,False,157.0,20000,True,False
fresh_cteq6l1,expected,m125_dm10,125.0,10.0,matched,legacy_reported,True,80.844,77.40657369336259,-0.04251925073768503,0.2519182251914578,0.23188773066252646,sampled_bracket,0.2012557843382234,True,False,201.0,20000,True,False
fresh_cteq6l1,expected,m125_dm20,125.0,20.0,matched,legacy_reported,True,195.14999999999998,176.81491588450027,-0.09395380023315247,0.575440788445848,0.5296864030458697,sampled_bracket,0.11263238552640907,True,False,99.0,20000,True,False
fresh_cteq6l1,expected,m125_dm30,125.0,30.0,matched,legacy_reported,True,450.15,263.98025924723964,-0.4135726774469851,0.8591187443405449,0.7908085881573743,sampled_bracket,0.2185351034191186,True,False,74.0,20000,True,False
fresh_cteq6l1,expected,m125_dm40,125.0,40.0,matched,legacy_reported,True,552.63,509.670640409763,-0.07773620612387488,1.6587134275293565,1.5268259858409243,sampled_bracket,0.2407890316502133,True,False,37.0,20000,True,False
fresh_cteq6l1,expected,m150_dm2,150.0,2.0,matched,legacy_reported,True,126.6,124.59385262092786,-0.01584634580625699,0.783289708223672,0.7151012161552059,sampled_bracket,0.1798134753142111,True,False,42.0,20000,True,False
fresh_cteq6l1,expected,m150_dm5,150.0,5.0,matched,legacy_reported,True,50.94,64.96658392731659,0.275355004462438,0.4084283092484531,0.37287299652912337,sampled_bracket,0.0848993100205711,True,False,149.0,20000,True,False
fresh_cteq6l1,expected,m150_dm10,150.0,10.0,matched,legacy_reported,True,56.526,51.13116235903456,-0.09543993279137819,0.3214485498509912,0.2934651719745706,sampled_bracket,0.0907671778477417,True,False,260.0,20000,True,False
fresh_cteq6l1,expected,m150_dm20,150.0,20.0,matched,legacy_reported,True,139.16,117.40645577450844,-0.15632038103974955,0.738104381176694,0.6738494519810776,sampled_bracket,0.19082130956737392,True,False,142.0,20000,True,False
fresh_cteq6l1,expected,m150_dm25p7,150.0,25.700000000000003,matched,legacy_reported,True,174.35,157.15977944004402,-0.09859604565503854,0.9880233670646728,0.9020119937232138,ambiguous_samples,0.19002344468992197,True,False,124.0,20000,True,False
fresh_cteq6l1,expected,m150_dm30,150.0,30.0,matched,legacy_reported,True,277.72,245.90769824921722,-0.11454811231017858,1.545958850775841,1.4113769690945854,sampled_bracket,0.258674414134186,True,False,78.0,20000,True,False
fresh_cteq6l1,expected,m150_dm40,150.0,40.0,matched,legacy_reported,True,455.66,292.46881636113966,-0.3581424387456884,1.8386767004390732,1.678612562881732,sampled_bracket,0.2172214396933533,True,False,56.0,20000,True,False
fresh_cteq6l1,expected,m175_dm2,175.0,2.0,matched,legacy_reported,True,102.28,90.20825441720716,-0.11802645270622647,0.999218901006427,0.9066051257095713,sampled_bracket,0.12955062856946825,True,False,63.0,20000,True,False
fresh_cteq6l1,expected,m175_dm5,175.0,5.0,matched,legacy_reported,True,49.037,41.1651316142045,-0.16052915932449985,0.4559779793664232,0.4137151257726594,sampled_bracket,0.14194702656885366,True,False,249.0,20000,True,False
fresh_cteq6l1,expected,m175_dm10,175.0,10.0,matched,legacy_reported,True,40.709,40.88316933813211,0.00427839883397052,0.45285473928775727,0.4108813668622864,sampled_bracket,0.14292600416136947,True,False,280.0,20000,True,False
fresh_cteq6l1,expected,m175_dm20,175.0,20.0,matched,legacy_reported,True,89.132,104.92701689021675,0.17720927265422914,1.1622557068671764,1.0545306740791982,sampled_bracket,0.17268144936967478,True,False,150.0,20000,True,False
fresh_cteq6l1,expected,m175_dm30,175.0,30.0,matched,legacy_reported,True,212.5,168.9059733454856,-0.2051483607271266,1.8709378886673529,1.6975278170195016,sampled_bracket,0.21347582002547819,True,False,102.0,20000,True,False
fresh_cteq6l1,expected,m175_dm40,175.0,40.0,matched,legacy_reported,True,332.21,262.5228464712003,-0.2097683800270903,2.907913381483134,2.638390020561775,sampled_bracket,0.2750769693119346,True,False,69.0,20000,True,False
fresh_cteq6l1,expected,m200_dm2,200.0,2.0,matched,legacy_reported,True,111.42,94.69794634690294,-0.15008125698345953,1.7333170651441696,1.5619323095664261,sampled_bracket,0.23042523957772243,True,False,55.0,20000,True,False
fresh_cteq6l1,expected,m200_dm5,200.0,5.0,matched,legacy_reported,True,39.230000000000004,40.86399644940286,0.041651706586868675,0.7479598568724105,0.6740040181918632,sampled_bracket,0.18830695701036648,True,False,232.0,20000,True,False
fresh_cteq6l1,expected,m200_dm10,200.0,10.0,matched,legacy_reported,True,39.374,33.194472882639374,-0.15694435712299049,0.6075796628701221,0.5475041613309144,sampled_bracket,0.09719541155720123,True,False,349.0,20000,True,False
fresh_cteq6l1,expected,m200_dm20,200.0,20.0,matched,legacy_reported,True,78.862,81.37378346762326,0.03185036478434822,1.4894363920320728,1.342165764441626,sampled_bracket,0.26849082118532586,True,False,178.0,20000,True,False
fresh_cteq6l1,expected,m200_dm30,200.0,30.0,matched,legacy_reported,True,117.41,146.24687152248325,0.24560830868310402,2.6768500048064396,2.412171780021366,sampled_bracket,0.2988213753343419,True,False,106.0,20000,True,False
fresh_cteq6l1,expected,m200_dm40,200.0,40.0,matched,legacy_reported,True,170.58,233.56472079346236,0.36923860237696293,4.275084434079512,3.8523779855348597,ambiguous_samples,0.187294546422778,True,False,75.0,20000,True,False
fresh_cteq6l1,expected,m225_dm2,225.0,2.0,matched,legacy_reported,True,85.545,78.75594139845067,-0.07936242447307651,2.2632947496071796,2.0286816218100827,sampled_bracket,0.1770427824610761,True,False,57.0,20000,True,False
fresh_cteq6l1,expected,m225_dm5,225.0,5.0,matched,legacy_reported,True,40.007,31.38848475914963,-0.21542518161447666,0.902044867879719,0.8085388992455803,sampled_bracket,0.20813554882815324,True,False,251.0,20000,True,False
fresh_cteq6l1,expected,m225_dm10,225.0,10.0,matched,legacy_reported,True,35.812999999999995,33.498818712159434,-0.06461847060677861,0.9626918193471651,0.8628991878832708,sampled_bracket,0.13446612311680395,True,False,325.0,20000,True,False
fresh_cteq6l1,expected,m225_dm20,225.0,20.0,matched,legacy_reported,True,68.232,58.68069347139382,-0.13998280174414024,1.68637061634726,1.5115614426879223,sampled_bracket,0.23683999005219558,True,False,222.0,20000,True,False
fresh_cteq6l1,expected,m225_dm30,225.0,30.0,matched,legacy_reported,True,134.47,116.45333491202028,-0.13398278491841842,3.3466455584239516,2.9997322886315927,sampled_bracket,0.2388660484190817,True,False,130.0,20000,True,False
fresh_cteq6l1,expected,m225_dm40,225.0,40.0,matched,legacy_reported,True,247.29000000000002,188.1811721733871,-0.23902635701651065,5.4079660707773645,4.847376322090914,sampled_bracket,0.29584135311892285,True,False,77.0,20000,True,False
fresh_cteq6l1,expected,m250_dm2,250.0,2.0,matched,legacy_reported,True,68.85,73.38551919005415,0.06587536949969741,3.1762411337896275,2.839931127834887,sampled_bracket,0.25183856209481986,True,False,57.0,20000,True,False
fresh_cteq6l1,expected,m250_dm5,250.0,5.0,matched,legacy_reported,True,32.089,32.560538089833855,0.014694695684934311,1.4092714960756272,1.2600535729793538,sampled_bracket,0.28376363327690546,True,False,245.0,20000,True,False
fresh_cteq6l1,expected,m250_dm10,250.0,10.0,matched,legacy_reported,True,27.233,27.060498539733025,-0.006334280478352605,1.1712211007209579,1.0472086725814662,sampled_bracket,0.17135961764730573,True,False,365.0,20000,True,False
fresh_cteq6l1,expected,m250_dm20,250.0,20.0,matched,legacy_reported,True,60.28,52.34401672093498,-0.13165201192874953,2.265531685975159,2.025650347403141,sampled_bracket,0.17686797429519296,True,False,223.0,20000,True,False
fresh_cteq6l1,expected,m300_dm2,300.0,2.0,matched,legacy_reported,True,78.499,62.67998588358342,-0.20151867051066352,5.622179607398612,5.011054372733006,sampled_bracket,0.2845693506295284,True,False,62.0,20000,True,False
fresh_cteq6l1,expected,m300_dm5,300.0,5.0,matched,legacy_reported,True,28.293,23.20963729437565,-0.1796685648614268,2.0818248066283234,1.8555325565890028,sampled_bracket,0.19247537003316062,True,False,261.0,20000,True,False
fresh_cteq6l1,expected,m300_dm10,300.0,10.0,matched,legacy_reported,True,26.811,25.467444568684304,-0.05011209694959895,2.2843423700277596,2.0360366657591364,sampled_bracket,0.17541153430303455,True,False,380.0,20000,True,False
